359	28
360	27
361	2
362	6
363	6
365	30
366	23
367	12
368	7
370	24
371	24
372	18
373	23
374	8
375	17
376	25
377	3
378	22
379	23
380	21
381	27
382	30
383	27
384	11
385	30
386	12
388	29
389	10
390	12
391	16
392	23
393	28
394	14
395	9
396	28
397	15
398	27
400	13
401	8
402	16
403	21
404	4
406	22
407	7
408	1
409	30
410	13
411	15
412	7
413	26
414	8
415	2
416	25
417	14
419	25
420	17
421	2
422	26
423	13
424	5
425	3
426	9
427	1
429	28
430	4
431	11
432	9
433	8
434	12
435	5
436	26
437	11
438	7
439	24
440	27
441	21
442	23
443	21
444	23
445	24
446	14
447	17
448	17
449	13
450	28
451	3
452	14
453	1
454	9
455	10
456	19
457	16
458	29
459	8
460	11
461	5
462	3
463	5
464	7
465	18
466	14
467	4
468	15
469	10
470	28
471	22
472	20
473	8
474	13
476	30
477	27
478	27
479	14
480	27
481	12
482	9
483	12
484	1
485	19
486	17
487	30
488	30
489	11
491	11
493	28
495	17
496	4
497	7
498	12
499	6
500	16
501	9
502	15
504	24
505	5
506	30
509	29
510	19
511	10
512	14
513	30
515	11
516	25
517	15
518	12
519	3
520	12
521	2
522	10
523	13
525	23
526	13
527	18
528	2
529	26
530	28
531	30
532	22
533	18
534	26
536	21
537	24
538	21
539	19
540	10
541	2
542	25
543	13
544	24
545	3
546	9
547	6
548	12
549	8
550	29
551	5
552	12
553	2
555	25
556	23
557	15
558	23
559	24
560	13
561	11
562	14
563	29
564	6
565	17
566	4
567	15
568	23
569	21
570	25
571	4
572	30
573	26
574	22
576	17
578	12
579	24
580	11
581	11
582	11
584	5
585	21
586	28
587	28
588	22
589	21
590	27
591	7
592	28
593	9
595	26
596	27
597	15
598	16
599	1
600	20
601	19
602	11
604	26
605	30
606	24
607	27
608	11
610	1
611	18
612	18
613	23
614	11
615	8
616	21
617	13
618	28
619	6
620	15
621	3
622	2
623	3
624	21
626	25
627	7
628	15
629	26
630	15
631	12
632	26
634	1
635	15
636	19
637	4
639	16
640	20
641	2
642	28
643	13
644	6
645	17
646	23
647	10
649	18
650	27
651	12
652	30
654	25
655	17
656	4
657	14
658	10
660	25
661	6
662	27
666	28
667	4
668	28
669	26
670	2
671	17
673	3
674	20
675	22
676	14
677	10
678	21
679	27
680	13
681	9
682	13
683	23
684	15
685	29
686	15
687	30
688	17
689	11
690	28
691	23
692	11
693	21
694	2
696	29
697	10
698	21
699	19
700	16
701	21
702	6
703	25
704	25
705	5
706	21
707	14
709	20
710	24
711	21
712	2
713	24
714	1
715	5
716	11
717	18
718	25
719	24
720	22
721	22
722	1
724	30
725	28
726	19
727	30
728	13
729	12
730	12
731	9
732	15
733	27
734	3
736	16
737	16
738	12
739	1
740	2
741	16
742	22
743	4
744	1
745	15
746	29
747	25
748	22
749	1
750	4
751	9
752	29
753	30
754	9
756	23
757	6
758	11
759	22
760	8
761	9
762	1
763	14
764	12
765	25
766	17
767	3
768	6
769	4
770	14
771	17
772	15
773	20
774	7
776	1
777	24
778	17
780	13
781	8
783	3
784	6
785	21
786	20
787	1
788	3
789	8
790	13
791	12
793	17
794	14
795	10
796	11
797	24
798	10
799	6
800	22
801	27
802	6
803	20
805	22
806	18
807	8
808	30
809	22
810	26
811	27
812	1
813	30
814	2
815	29
816	6
817	11
818	23
819	3
820	3
822	25
823	11
824	8
825	20
826	20
827	23
828	3
829	7
830	1
831	6
833	14
834	18
835	6
836	30
837	13
838	30
839	20
840	28
841	18
842	11
843	14
845	10
846	13
847	26
848	10
849	25
850	14
851	27
852	20
853	30
854	19
857	8
858	22
859	21
860	5
861	21
862	22
863	1
864	10
866	11
867	4
869	1
870	8
871	23
872	16
873	2
874	20
875	12
876	10
877	30
878	27
879	22
881	17
882	13
883	21
884	25
885	17
887	3
888	3
889	2
890	30
891	3
892	30
893	20
894	20
895	14
896	10
897	11
898	27
899	9
900	14
901	18
902	30
903	15
904	2
905	27
906	16
907	28
908	1
909	11
910	6
911	15
912	8
914	12
915	3
916	17
917	14
918	2
919	11
920	21
921	21
923	27
924	20
926	21
927	6
928	12
929	9
930	3
932	6
933	14
934	22
935	21
937	10
938	18
939	27
940	17
941	27
942	12
943	1
944	17
945	25
946	14
947	11
948	1
949	30
950	22
951	1
952	12
953	5
954	16
955	3
957	27
958	27
959	30
960	15
961	14
962	25
963	20
964	15
965	23
966	11
968	22
969	12
971	27
972	21
974	12
975	25
976	12
977	1
979	26
980	7
981	27
982	6
983	27
984	6
985	11
986	20
987	30
988	6
989	2
990	21
991	11
992	9
993	8
994	20
995	20
997	1
998	27
999	22
