798	10
799	6
800	25
802	6
803	29
805	25
806	21
807	16
808	30
809	25
810	29
812	1
813	30
814	2
815	12
816	6
817	11
818	26
819	3
820	3
822	28
824	8
825	23
826	23
827	26
828	21
829	18
830	1
831	6
833	16
834	21
835	6
836	30
837	15
838	30
839	23
840	14
841	21
842	11
843	16
844	19
845	10
846	15
847	29
848	10
849	28
850	16
852	23
853	30
854	19
856	8
857	8
858	25
859	24
860	5
861	24
862	25
863	1
864	10
866	11
867	4
868	19
869	1
870	25
871	26
872	24
873	30
874	23
875	13
876	10
877	30
879	28
881	20
882	15
883	24
884	28
885	20
887	3
888	3
889	2
890	30
891	3
892	30
893	23
894	23
895	16
896	10
897	11
899	19
900	16
901	21
902	20
903	17
904	2
906	26
907	2
908	1
909	14
910	5
911	23
912	8
913	19
914	13
915	3
916	4
917	16
918	2
919	11
920	19
921	24
922	6
924	23
926	24
927	6
928	13
929	16
930	3
932	6
933	16
934	16
935	24
937	10
938	23
940	20
942	13
943	1
944	20
945	28
947	11
948	1
949	30
950	25
951	1
952	13
953	17
955	3
956	19
959	30
960	17
961	16
962	28
963	23
964	17
965	26
966	11
967	19
968	25
969	13
972	24
973	11
974	13
975	28
976	13
977	1
979	6
980	25
982	6
984	6
985	11
986	23
987	17
988	6
989	25
990	24
991	11
992	25
993	26
994	23
995	23
996	19
997	1
999	25
