309	11
310	10
311	22
312	21
313	29
314	16
315	27
316	25
317	26
319	24
320	10
321	1
322	17
323	26
324	4
325	13
326	9
328	10
329	18
330	25
331	28
332	18
333	5
334	19
335	9
336	16
337	13
339	1
340	27
341	10
342	7
343	11
344	18
345	27
347	30
348	11
349	24
350	29
351	18
352	19
353	1
354	15
355	9
356	17
357	8
358	12
359	26
360	25
361	27
362	5
363	5
364	30
366	21
367	11
368	6
369	29
370	22
371	22
372	17
373	20
374	6
375	16
377	3
378	20
379	21
380	19
381	25
383	25
384	10
386	11
387	29
388	27
389	9
390	11
391	15
392	21
393	26
394	13
395	8
396	26
397	14
398	25
399	28
400	12
401	7
402	15
403	19
404	2
405	30
406	20
407	6
408	1
410	12
411	14
412	6
413	24
414	7
415	2
416	23
417	13
418	29
419	23
420	16
421	2
422	24
423	12
424	4
425	3
426	5
427	1
428	28
429	26
431	10
432	3
433	21
434	11
435	4
436	24
437	10
438	6
439	22
440	25
441	19
442	21
443	19
444	27
445	22
446	13
447	16
448	16
449	12
450	26
451	3
452	16
453	1
454	8
455	9
457	15
458	27
459	7
460	10
461	4
462	3
463	4
464	6
465	17
467	13
468	14
469	9
470	26
471	20
472	18
473	7
474	12
475	29
477	17
478	25
479	13
480	25
481	11
482	8
483	11
484	1
486	16
489	10
490	28
491	10
492	29
493	26
494	29
495	16
496	22
498	11
499	5
500	15
501	8
502	14
503	28
504	22
505	4
507	29
508	29
509	27
510	2
511	9
512	13
514	28
516	23
517	14
518	6
519	3
520	11
521	2
522	9
523	12
524	30
525	21
526	12
527	17
528	2
529	24
530	26
532	20
533	17
534	24
535	28
536	19
537	22
538	19
540	9
541	2
542	23
543	12
544	22
545	3
546	8
547	5
548	11
549	7
550	27
551	4
552	11
553	2
554	28
555	23
556	21
557	14
558	21
559	21
560	12
561	10
562	13
563	27
564	5
565	16
566	16
567	14
568	21
569	19
570	23
573	24
574	20
575	30
576	16
577	28
578	11
579	22
580	10
581	10
582	10
583	28
584	4
585	19
586	26
587	26
588	20
589	19
590	13
591	6
592	26
593	8
594	28
595	21
596	25
597	14
598	15
599	1
600	18
603	28
604	24
606	22
607	25
608	10
609	29
610	1
611	17
612	17
613	21
614	10
615	7
616	19
617	12
618	26
619	5
620	14
621	3
622	2
623	3
624	1
625	30
626	23
627	6
628	14
629	24
630	14
631	11
632	24
633	29
634	1
635	14
636	26
638	28
639	15
640	18
641	17
642	26
643	12
644	5
645	16
646	21
647	9
648	30
649	17
650	25
651	11
653	29
654	23
655	16
656	21
657	13
658	9
659	28
660	23
661	5
662	25
663	30
664	28
665	28
666	26
668	7
669	24
670	2
671	16
672	30
673	3
674	18
675	24
676	13
677	9
678	19
679	25
680	2
681	8
682	12
683	21
684	14
685	16
686	14
688	16
689	10
690	26
691	21
692	10
693	19
694	21
695	28
697	9
698	19
700	15
701	19
702	5
703	23
704	23
705	4
706	19
707	13
708	28
709	18
710	22
711	19
712	2
713	2
714	11
715	4
716	10
717	17
718	23
719	22
720	20
721	20
722	1
723	29
725	26
728	12
729	11
730	11
731	8
732	14
733	25
734	3
735	28
736	15
737	15
738	16
739	1
740	2
741	15
742	20
743	2
744	1
745	14
746	27
747	23
748	20
749	1
751	8
752	27
754	8
755	28
756	15
757	5
758	10
759	20
760	7
761	8
762	1
763	13
764	11
765	23
766	16
767	5
768	5
769	12
770	13
771	16
772	14
773	18
774	6
775	28
776	1
777	22
778	16
779	29
780	12
781	7
782	28
783	3
784	7
785	19
786	18
787	1
788	3
789	7
790	12
791	11
792	29
793	16
794	13
795	9
796	10
797	22
798	9
799	5
800	21
801	23
802	25
803	18
804	30
805	20
806	17
807	7
809	20
810	24
811	25
812	1
814	2
815	27
816	5
817	10
818	21
819	3
820	3
821	28
822	23
823	10
824	7
825	18
826	18
827	21
828	3
829	3
830	23
831	5
832	28
833	13
834	17
835	5
837	12
839	18
840	26
841	17
842	10
843	13
844	29
845	9
846	9
847	24
848	5
849	23
850	13
851	21
852	18
855	28
856	29
857	7
858	20
859	10
860	4
861	19
862	20
863	1
864	9
865	28
866	10
868	29
869	1
870	7
871	21
872	15
873	2
874	18
875	11
876	21
878	25
879	20
880	28
881	16
882	12
883	19
884	5
885	16
886	28
887	3
888	3
889	2
891	3
893	18
894	18
895	4
896	9
897	10
898	25
899	8
900	13
901	17
903	14
904	2
905	25
906	15
907	26
908	1
909	10
910	5
911	14
912	7
913	29
914	11
915	19
916	16
917	13
918	2
919	10
920	19
921	19
922	30
923	25
924	18
925	28
926	19
927	5
928	11
929	8
930	3
931	28
932	5
933	13
934	20
935	19
936	28
937	9
938	24
939	25
940	16
941	25
942	11
943	1
944	16
945	23
946	13
947	10
948	1
950	20
951	1
952	11
953	4
954	15
955	3
956	29
957	25
958	25
960	14
961	13
962	23
963	18
964	14
965	21
966	10
967	29
968	20
969	11
970	28
971	25
972	19
973	30
974	26
975	23
976	22
977	1
978	28
979	24
980	6
981	25
982	5
983	25
984	5
985	10
986	18
988	5
989	4
990	19
991	10
992	8
993	7
994	18
995	18
996	29
997	1
998	25
999	20
1000	28
